Station Name,Date,Temp,rh
Wetaskiwin AGCM,21-Feb-15,-13.2,80
Wetaskiwin AGCM,22-Feb-15,-11.9,73.5
Wetaskiwin AGCM,23-Feb-15,3.8,67.9
Wetaskiwin AGCM,24-Feb-15,2.3,75.8
Wetaskiwin AGCM,25-Feb-15,-14.1,80.7
Wetaskiwin AGCM,26-Feb-15,-16.9,79.3
Wetaskiwin AGCM,27-Feb-15,-12.5,82.9
Wetaskiwin AGCM,28-Feb-15,-10.2,75
Wetaskiwin AGCM,01-Mar-15,-9.3,79.9
Wetaskiwin AGCM,02-Mar-15,-8.3,73.3
Wetaskiwin AGCM,03-Mar-15,-15.9,59.9
Wetaskiwin AGCM,04-Mar-15,-15.2,67.2
Wetaskiwin AGCM,05-Mar-15,-2.1,61.7
Wetaskiwin AGCM,06-Mar-15,3,64.3
Wetaskiwin AGCM,07-Mar-15,0.1,66.9
Wetaskiwin AGCM,08-Mar-15,2.1,66.9
Wetaskiwin AGCM,09-Mar-15,2.7,76.7
Wetaskiwin AGCM,10-Mar-15,0.7,83.3
Wetaskiwin AGCM,11-Mar-15,-0.3,90.7
Wetaskiwin AGCM,12-Mar-15,2.4,87.2
Wetaskiwin AGCM,13-Mar-15,4.2,70.3
Wetaskiwin AGCM,14-Mar-15,7.5,57.6
Wetaskiwin AGCM,15-Mar-15,1,64.6
Wetaskiwin AGCM,16-Mar-15,-0.3,74.1
Wetaskiwin AGCM,17-Mar-15,0.1,84.3
Wetaskiwin AGCM,18-Mar-15,2.3,77.9
Wetaskiwin AGCM,19-Mar-15,1.1,80.1
Wetaskiwin AGCM,20-Mar-15,-2.5,94.9
Wetaskiwin AGCM,21-Mar-15,-4,95.2
Wetaskiwin AGCM,22-Mar-15,-5.8,86.9
Wetaskiwin AGCM,23-Mar-15,-6,88.1
Wetaskiwin AGCM,24-Mar-15,-3.1,85
Wetaskiwin AGCM,25-Mar-15,-1.4,79
Wetaskiwin AGCM,26-Mar-15,3.1,78.7
Wetaskiwin AGCM,27-Mar-15,7.4,74.4
Wetaskiwin AGCM,28-Mar-15,5.2,78
Wetaskiwin AGCM,29-Mar-15,6.5,66.8
Wetaskiwin AGCM,30-Mar-15,6.3,56.5
Wetaskiwin AGCM,31-Mar-15,6.6,68.4
Wetaskiwin AGCM,01-Apr-15,0.8,82
Wetaskiwin AGCM,02-Apr-15,-0.4,88.3
Wetaskiwin AGCM,03-Apr-15,1.1,77.2
Wetaskiwin AGCM,04-Apr-15,-0.5,85.1
Wetaskiwin AGCM,05-Apr-15,-0.1,70.6
Wetaskiwin AGCM,06-Apr-15,-0.2,66.9
Wetaskiwin AGCM,07-Apr-15,2.5,69.1
Wetaskiwin AGCM,08-Apr-15,4.6,54.9
Wetaskiwin AGCM,09-Apr-15,7.7,44.9
Wetaskiwin AGCM,10-Apr-15,8.3,41.1
Wetaskiwin AGCM,11-Apr-15,4.8,53.4
Wetaskiwin AGCM,12-Apr-15,2.1,40.6
Wetaskiwin AGCM,13-Apr-15,4.1,40.2
Wetaskiwin AGCM,14-Apr-15,5,47.2
Wetaskiwin AGCM,15-Apr-15,6.6,30.9
Wetaskiwin AGCM,16-Apr-15,8.9,41.9
Wetaskiwin AGCM,17-Apr-15,6.2,65.2
Wetaskiwin AGCM,18-Apr-15,6.1,48
Wetaskiwin AGCM,19-Apr-15,5.9,44.6
Wetaskiwin AGCM,20-Apr-15,9.1,44.4
Wetaskiwin AGCM,21-Apr-15,11.7,45.1
Wetaskiwin AGCM,22-Apr-15,12.2,47.8
Wetaskiwin AGCM,23-Apr-15,5.4,67.8
Wetaskiwin AGCM,24-Apr-15,2.1,87.5
Wetaskiwin AGCM,25-Apr-15,-1.2,96.7
Wetaskiwin AGCM,26-Apr-15,-2.8,80.5
Wetaskiwin AGCM,27-Apr-15,4.9,66.9
Wetaskiwin AGCM,28-Apr-15,12.1,56.8
Wetaskiwin AGCM,29-Apr-15,8.8,52.8
Wetaskiwin AGCM,30-Apr-15,7.9,53.8
Wetaskiwin AGCM,01-May-15,7.6,59.2
Wetaskiwin AGCM,02-May-15,5.7,62.8
Wetaskiwin AGCM,03-May-15,5.8,63.1
Wetaskiwin AGCM,04-May-15,9.4,50.8
Wetaskiwin AGCM,05-May-15,8.6,60.3
Wetaskiwin AGCM,06-May-15,0.9,92.5
Wetaskiwin AGCM,07-May-15,3.9,71
Wetaskiwin AGCM,08-May-15,5.3,67.8
Wetaskiwin AGCM,09-May-15,9.5,50.2
Wetaskiwin AGCM,10-May-15,8.1,48.7
Wetaskiwin AGCM,11-May-15,7.3,41
Wetaskiwin AGCM,12-May-15,8.7,40.9
Wetaskiwin AGCM,13-May-15,8.8,44.6
Wetaskiwin AGCM,14-May-15,9.9,49.6
Wetaskiwin AGCM,15-May-15,11.7,62
Wetaskiwin AGCM,16-May-15,7.2,76.4
Wetaskiwin AGCM,17-May-15,4.8,56.3
Wetaskiwin AGCM,18-May-15,8.8,40.5
Wetaskiwin AGCM,19-May-15,10.9,36.6
Wetaskiwin AGCM,20-May-15,13.5,32.7
Wetaskiwin AGCM,21-May-15,14.7,34.8
Wetaskiwin AGCM,22-May-15,15.9,39.2
Wetaskiwin AGCM,23-May-15,17.2,35.2
Wetaskiwin AGCM,24-May-15,17.6,34.4
Wetaskiwin AGCM,25-May-15,16.5,44.5
Wetaskiwin AGCM,26-May-15,17,49.2
Wetaskiwin AGCM,27-May-15,17.8,54.5
Wetaskiwin AGCM,28-May-15,10.4,56
Wetaskiwin AGCM,29-May-15,8.9,52.6
Wetaskiwin AGCM,30-May-15,12.5,48.2
Wetaskiwin AGCM,31-May-15,14.9,55.2
Wetaskiwin AGCM,01-Jun-15,13.3,62.7
Wetaskiwin AGCM,02-Jun-15,11.4,71.3
Wetaskiwin AGCM,03-Jun-15,14.8,58.1
Wetaskiwin AGCM,04-Jun-15,15.2,64.9
Wetaskiwin AGCM,05-Jun-15,15,68.4
Wetaskiwin AGCM,06-Jun-15,19.1,47.1
Wetaskiwin AGCM,07-Jun-15,19.8,40.7
Wetaskiwin AGCM,08-Jun-15,18.7,47.6
Wetaskiwin AGCM,09-Jun-15,17.1,49.7
Wetaskiwin AGCM,10-Jun-15,14.6,66.3
Wetaskiwin AGCM,11-Jun-15,16.6,73.2
Wetaskiwin AGCM,12-Jun-15,12.3,64.9
Wetaskiwin AGCM,13-Jun-15,9.2,80.1
Wetaskiwin AGCM,14-Jun-15,10.2,73.1
Wetaskiwin AGCM,15-Jun-15,11.7,65.4
Wetaskiwin AGCM,16-Jun-15,14.4,65
Wetaskiwin AGCM,17-Jun-15,11.7,70.6
Wetaskiwin AGCM,18-Jun-15,12.9,80.6
Wetaskiwin AGCM,19-Jun-15,14.5,71.8
Wetaskiwin AGCM,20-Jun-15,11.1,76.3
Wetaskiwin AGCM,21-Jun-15,13,71.5
Wetaskiwin AGCM,22-Jun-15,15,65.9
Wetaskiwin AGCM,23-Jun-15,15.4,74.2
Wetaskiwin AGCM,24-Jun-15,17.2,66.7
Wetaskiwin AGCM,25-Jun-15,19.7,63.7
Wetaskiwin AGCM,26-Jun-15,21.6,57.7
Wetaskiwin AGCM,27-Jun-15,22.2,55.1
Wetaskiwin AGCM,28-Jun-15,22.7,59.4
Wetaskiwin AGCM,29-Jun-15,16.5,88.3
Wetaskiwin AGCM,30-Jun-15,17,88.2
Wetaskiwin AGCM,01-Jul-15,18.6,79.2
Wetaskiwin AGCM,02-Jul-15,20.4,69.7
Wetaskiwin AGCM,03-Jul-15,20,64.9
Wetaskiwin AGCM,04-Jul-15,14.7,73
Wetaskiwin AGCM,05-Jul-15,13.4,68.9
Wetaskiwin AGCM,06-Jul-15,15,68.6
Wetaskiwin AGCM,07-Jul-15,14.1,69.2
Wetaskiwin AGCM,08-Jul-15,19.1,65.4
Wetaskiwin AGCM,09-Jul-15,23,58.8
Wetaskiwin AGCM,10-Jul-15,23.2,50.3
Wetaskiwin AGCM,11-Jul-15,22,68.9
Wetaskiwin AGCM,12-Jul-15,21.2,76.5
Wetaskiwin AGCM,13-Jul-15,19,73.7
Wetaskiwin AGCM,14-Jul-15,18.3,63.3
Wetaskiwin AGCM,15-Jul-15,18.4,63.9
Wetaskiwin AGCM,16-Jul-15,13.1,76.7
Wetaskiwin AGCM,17-Jul-15,13.6,90.4
Wetaskiwin AGCM,18-Jul-15,17.7,69.7
Wetaskiwin AGCM,19-Jul-15,18.9,61.6
Wetaskiwin AGCM,20-Jul-15,19.4,68.1
Wetaskiwin AGCM,21-Jul-15,16.7,80.3
Wetaskiwin AGCM,22-Jul-15,13.1,84.1
Wetaskiwin AGCM,23-Jul-15,14,79.4
Wetaskiwin AGCM,24-Jul-15,16.2,76.7
Wetaskiwin AGCM,25-Jul-15,14.2,83
Wetaskiwin AGCM,26-Jul-15,13.5,78.7
Wetaskiwin AGCM,27-Jul-15,15.1,72.3
Wetaskiwin AGCM,28-Jul-15,15.4,67.5
Wetaskiwin AGCM,29-Jul-15,14.6,74.9
Wetaskiwin AGCM,30-Jul-15,16.8,65.2
Wetaskiwin AGCM,31-Jul-15,18.7,69.5
Wetaskiwin AGCM,01-Aug-15,17.3,73.1
Wetaskiwin AGCM,02-Aug-15,18.6,72.3
Wetaskiwin AGCM,03-Aug-15,20.5,69.3
Wetaskiwin AGCM,04-Aug-15,17.2,80.8
Wetaskiwin AGCM,05-Aug-15,14.4,89.8
Wetaskiwin AGCM,06-Aug-15,13.5,84.1
Wetaskiwin AGCM,07-Aug-15,16,73.6
Wetaskiwin AGCM,08-Aug-15,18.2,66.4
Wetaskiwin AGCM,09-Aug-15,19,70
Wetaskiwin AGCM,10-Aug-15,19.9,63
Wetaskiwin AGCM,11-Aug-15,20.2,63.9
Wetaskiwin AGCM,12-Aug-15,19.8,63.9
Wetaskiwin AGCM,13-Aug-15,20.4,62
Wetaskiwin AGCM,14-Aug-15,15.8,69.9
Wetaskiwin AGCM,15-Aug-15,10.6,90.1
Wetaskiwin AGCM,16-Aug-15,9.5,83.7
Wetaskiwin AGCM,17-Aug-15,12.3,75.4
Wetaskiwin AGCM,18-Aug-15,13.8,74.9
Wetaskiwin AGCM,19-Aug-15,18.4,59.9
Wetaskiwin AGCM,20-Aug-15,14.2,70.2
Wetaskiwin AGCM,21-Aug-15,9,86.2
Wetaskiwin AGCM,22-Aug-15,10.1,66.7
Wetaskiwin AGCM,23-Aug-15,12.5,69.7
Wetaskiwin AGCM,24-Aug-15,14.5,73.2
Wetaskiwin AGCM,25-Aug-15,15.9,76.8
Wetaskiwin AGCM,26-Aug-15,15.2,82.6
Wetaskiwin AGCM,27-Aug-15,17.1,80.1
Wetaskiwin AGCM,28-Aug-15,17.2,70.6
Wetaskiwin AGCM,29-Aug-15,17.8,62.6
Wetaskiwin AGCM,30-Aug-15,15.3,60.4
Wetaskiwin AGCM,31-Aug-15,14.2,54.9
