Station Name,Date,Temp,rh
Lacombe CDA 2,07-Jun-15,19.3,52
Lacombe CDA 2,08-Jun-15,18.4,56.2
Lacombe CDA 2,09-Jun-15,16.9,56.2
Lacombe CDA 2,10-Jun-15,15.3,70
Lacombe CDA 2,11-Jun-15,16.4,75.8
Lacombe CDA 2,12-Jun-15,10.7,76.1
Lacombe CDA 2,13-Jun-15,9.1,82.4
Lacombe CDA 2,14-Jun-15,10.4,72.9
Lacombe CDA 2,15-Jun-15,11,71.4
Lacombe CDA 2,16-Jun-15,13.6,73.6
Lacombe CDA 2,17-Jun-15,10.9,81.3
Lacombe CDA 2,18-Jun-15,12.9,85.3
Lacombe CDA 2,19-Jun-15,13.4,83.8
Lacombe CDA 2,20-Jun-15,11.6,74.9
Lacombe CDA 2,21-Jun-15,12.9,73.8
Lacombe CDA 2,22-Jun-15,15.4,67.1
Lacombe CDA 2,23-Jun-15,15.8,73.7
Lacombe CDA 2,24-Jun-15,17,66.3
Lacombe CDA 2,25-Jun-15,20.3,64.1
Lacombe CDA 2,26-Jun-15,21.1,63.7
Lacombe CDA 2,27-Jun-15,22,66.3
Lacombe CDA 2,28-Jun-15,22.7,63
Lacombe CDA 2,29-Jun-15,17.7,80.2
Lacombe CDA 2,30-Jun-15,17.3,84.5
Lacombe CDA 2,01-Jul-15,18.7,77.8
Lacombe CDA 2,02-Jul-15,20.2,71.9
Lacombe CDA 2,03-Jul-15,20.6,67.4
Lacombe CDA 2,04-Jul-15,14.8,78.4
Lacombe CDA 2,05-Jul-15,13,72.9
Lacombe CDA 2,06-Jul-15,14.8,72.7
Lacombe CDA 2,07-Jul-15,14.3,76.9
Lacombe CDA 2,08-Jul-15,19.2,67.2
Lacombe CDA 2,09-Jul-15,22.4,63.9
Lacombe CDA 2,10-Jul-15,22.4,62.5
Lacombe CDA 2,11-Jul-15,21.7,76.4
Lacombe CDA 2,12-Jul-15,21.2,77.6
Lacombe CDA 2,13-Jul-15,18.3,78.3
Lacombe CDA 2,14-Jul-15,17.8,70.6
Lacombe CDA 2,15-Jul-15,17.7,73.8
Lacombe CDA 2,16-Jul-15,12.7,78.7
Lacombe CDA 2,17-Jul-15,13.2,89.5
Lacombe CDA 2,18-Jul-15,18,70.7
Lacombe CDA 2,19-Jul-15,19,63.9
Lacombe CDA 2,20-Jul-15,19.5,73.3
Lacombe CDA 2,21-Jul-15,16.2,81.3
Lacombe CDA 2,22-Jul-15,12.9,86
Lacombe CDA 2,23-Jul-15,14.5,76.7
Lacombe CDA 2,24-Jul-15,16.9,73.4
Lacombe CDA 2,25-Jul-15,13.7,83.7
Lacombe CDA 2,26-Jul-15,12.7,81.6
Lacombe CDA 2,27-Jul-15,14.1,78.8
Lacombe CDA 2,28-Jul-15,14.8,72.1
Lacombe CDA 2,29-Jul-15,14.6,77.7
Lacombe CDA 2,30-Jul-15,16.2,71.9
Lacombe CDA 2,31-Jul-15,19.1,68.9
Lacombe CDA 2,01-Aug-15,17.6,75.7
Lacombe CDA 2,02-Aug-15,19.4,77
Lacombe CDA 2,03-Aug-15,20.6,73.1
Lacombe CDA 2,04-Aug-15,16.9,78.2
Lacombe CDA 2,05-Aug-15,14.2,85.9
Lacombe CDA 2,06-Aug-15,13.1,89.2
Lacombe CDA 2,07-Aug-15,16,73.8
Lacombe CDA 2,08-Aug-15,17.6,72.3
Lacombe CDA 2,09-Aug-15,19.1,70.1
Lacombe CDA 2,10-Aug-15,18.8,70.4
Lacombe CDA 2,11-Aug-15,20.7,68.2
Lacombe CDA 2,12-Aug-15,20.2,66.7
Lacombe CDA 2,13-Aug-15,21.1,64.1
Lacombe CDA 2,14-Aug-15,16.2,69.3
Lacombe CDA 2,15-Aug-15,10.4,92.2
Lacombe CDA 2,16-Aug-15,9.1,90.8
Lacombe CDA 2,17-Aug-15,12.1,78.5
Lacombe CDA 2,18-Aug-15,14.3,75.3
Lacombe CDA 2,19-Aug-15,17.9,65.1
Lacombe CDA 2,20-Aug-15,14.1,75.3
Lacombe CDA 2,21-Aug-15,8.4,90.1
Lacombe CDA 2,22-Aug-15,10.6,68.9
Lacombe CDA 2,23-Aug-15,13.1,69.6
Lacombe CDA 2,24-Aug-15,14.7,77.7
Lacombe CDA 2,25-Aug-15,15,84.8
Lacombe CDA 2,26-Aug-15,15,86.2
Lacombe CDA 2,27-Aug-15,17.4,83.6
Lacombe CDA 2,28-Aug-15,15.9,75.5
Lacombe CDA 2,29-Aug-15,17.2,68.3
Lacombe CDA 2,30-Aug-15,14.5,64.5
Lacombe CDA 2,31-Aug-15,13.4,64.2
New Sarepta AGCM,01-Apr-14,-9,84
New Sarepta AGCM,02-Apr-14,-6.7,83.1
New Sarepta AGCM,03-Apr-14,-8,87.5
New Sarepta AGCM,04-Apr-14,0.6,78.6
New Sarepta AGCM,05-Apr-14,1.5,73.3
New Sarepta AGCM,06-Apr-14,3.2,66.9
New Sarepta AGCM,07-Apr-14,4.3,59.4
New Sarepta AGCM,08-Apr-14,7.6,61.4
New Sarepta AGCM,09-Apr-14,5,47.7
New Sarepta AGCM,10-Apr-14,4.3,57.1
New Sarepta AGCM,11-Apr-14,3.5,69.3
New Sarepta AGCM,12-Apr-14,-3.7,71.2
New Sarepta AGCM,13-Apr-14,-2.1,60.8
New Sarepta AGCM,14-Apr-14,2.5,53.3
New Sarepta AGCM,15-Apr-14,1.7,73.2
New Sarepta AGCM,16-Apr-14,-2.8,85.8
New Sarepta AGCM,17-Apr-14,-2.5,93.6
New Sarepta AGCM,18-Apr-14,-0.6,95
New Sarepta AGCM,19-Apr-14,4.2,75.1
New Sarepta AGCM,20-Apr-14,7.3,73.2
New Sarepta AGCM,21-Apr-14,8.4,53.3
New Sarepta AGCM,22-Apr-14,11.7,43.4
New Sarepta AGCM,23-Apr-14,4.7,88.5
New Sarepta AGCM,24-Apr-14,3,84.2
New Sarepta AGCM,25-Apr-14,3.1,79.6
New Sarepta AGCM,26-Apr-14,1,89.5
New Sarepta AGCM,27-Apr-14,3.4,85.1
New Sarepta AGCM,28-Apr-14,6.4,65.7
New Sarepta AGCM,29-Apr-14,8.8,40
New Sarepta AGCM,30-Apr-14,12.3,35.5
New Sarepta AGCM,01-May-14,12.6,49.4
New Sarepta AGCM,02-May-14,5.6,49.6
New Sarepta AGCM,03-May-14,-0.9,74.3
New Sarepta AGCM,04-May-14,-0.9,93.8
New Sarepta AGCM,05-May-14,2.4,78.4
New Sarepta AGCM,06-May-14,0.4,65.1
New Sarepta AGCM,07-May-14,1.8,52.3
New Sarepta AGCM,08-May-14,6.9,49.1
New Sarepta AGCM,09-May-14,6.3,55.9
New Sarepta AGCM,10-May-14,3.1,54
New Sarepta AGCM,11-May-14,6.4,39.3
New Sarepta AGCM,12-May-14,9,40.7
New Sarepta AGCM,13-May-14,10.5,44.8
New Sarepta AGCM,14-May-14,13.6,45
New Sarepta AGCM,15-May-14,9.8,74.2
New Sarepta AGCM,16-May-14,7.7,76.7
New Sarepta AGCM,17-May-14,10.4,62
New Sarepta AGCM,18-May-14,11,65.7
New Sarepta AGCM,19-May-14,10.3,73.2
New Sarepta AGCM,20-May-14,11.5,73.4
New Sarepta AGCM,21-May-14,15.2,56.4
New Sarepta AGCM,22-May-14,17.9,40.8
New Sarepta AGCM,23-May-14,18.9,43.4
New Sarepta AGCM,24-May-14,14.5,54.2
New Sarepta AGCM,25-May-14,11.8,72.4
New Sarepta AGCM,26-May-14,11.4,88.7
New Sarepta AGCM,27-May-14,10.6,75.9
New Sarepta AGCM,28-May-14,8.2,85.5
New Sarepta AGCM,29-May-14,8,89.7
New Sarepta AGCM,30-May-14,13.7,60.8
New Sarepta AGCM,31-May-14,14.1,62.5
New Sarepta AGCM,01-Jun-14,13.8,70.3
New Sarepta AGCM,02-Jun-14,15.3,64.2
New Sarepta AGCM,03-Jun-14,15.7,60.8
New Sarepta AGCM,04-Jun-14,11.7,79.4
New Sarepta AGCM,05-Jun-14,6.1,77.8
New Sarepta AGCM,06-Jun-14,9,59.6
New Sarepta AGCM,07-Jun-14,10.7,63.7
New Sarepta AGCM,08-Jun-14,13.6,57.3
New Sarepta AGCM,09-Jun-14,11.3,75.3
New Sarepta AGCM,10-Jun-14,9.5,80.3
New Sarepta AGCM,11-Jun-14,11.8,70
New Sarepta AGCM,12-Jun-14,14.8,54.3
New Sarepta AGCM,13-Jun-14,16,47.5
New Sarepta AGCM,14-Jun-14,14.2,57.3
New Sarepta AGCM,15-Jun-14,14.3,56.9
New Sarepta AGCM,16-Jun-14,12.1,70
New Sarepta AGCM,17-Jun-14,12.7,74.7
New Sarepta AGCM,18-Jun-14,13.2,83
New Sarepta AGCM,19-Jun-14,14.1,95.5
New Sarepta AGCM,20-Jun-14,16.4,80.5
New Sarepta AGCM,21-Jun-14,15.7,57
New Sarepta AGCM,22-Jun-14,15.3,55.3
New Sarepta AGCM,23-Jun-14,16.5,68.8
New Sarepta AGCM,24-Jun-14,18.5,70.1
New Sarepta AGCM,25-Jun-14,14.8,86.1
New Sarepta AGCM,26-Jun-14,16,65.6
New Sarepta AGCM,27-Jun-14,17,65.8
New Sarepta AGCM,28-Jun-14,15,81.7
New Sarepta AGCM,29-Jun-14,14,89.5
New Sarepta AGCM,30-Jun-14,15.9,78.9
New Sarepta AGCM,01-Jul-14,18.3,68.4
New Sarepta AGCM,02-Jul-14,19.8,69.6
New Sarepta AGCM,03-Jul-14,21.2,71.9
New Sarepta AGCM,04-Jul-14,18.4,64.3
New Sarepta AGCM,05-Jul-14,17.3,75.6
New Sarepta AGCM,06-Jul-14,17.5,70.9
New Sarepta AGCM,07-Jul-14,17.6,67.8
New Sarepta AGCM,08-Jul-14,19.5,66.1
New Sarepta AGCM,09-Jul-14,19.8,73.6
New Sarepta AGCM,10-Jul-14,14.6,69
New Sarepta AGCM,11-Jul-14,15.8,68.3
New Sarepta AGCM,12-Jul-14,19,68.4
New Sarepta AGCM,13-Jul-14,19.4,68.6
New Sarepta AGCM,14-Jul-14,18.7,60.1
New Sarepta AGCM,15-Jul-14,20.1,63.9
New Sarepta AGCM,16-Jul-14,20.4,71.9
New Sarepta AGCM,17-Jul-14,14.6,90.5
New Sarepta AGCM,18-Jul-14,15.5,81.4
New Sarepta AGCM,19-Jul-14,15.5,84.6
New Sarepta AGCM,20-Jul-14,13.9,81.9
New Sarepta AGCM,21-Jul-14,14.5,75.8
New Sarepta AGCM,22-Jul-14,17.4,72.9
New Sarepta AGCM,23-Jul-14,19.2,75
New Sarepta AGCM,24-Jul-14,18.6,70.5
New Sarepta AGCM,25-Jul-14,12.7,93.7
New Sarepta AGCM,26-Jul-14,14.2,86.7
New Sarepta AGCM,27-Jul-14,17,75.1
New Sarepta AGCM,28-Jul-14,19.8,76.1
New Sarepta AGCM,29-Jul-14,20.8,79.9
New Sarepta AGCM,30-Jul-14,23.4,72.6
New Sarepta AGCM,31-Jul-14,21.6,74.2
New Sarepta AGCM,01-Aug-14,18.1,79.3
New Sarepta AGCM,02-Aug-14,19.1,86
New Sarepta AGCM,03-Aug-14,19.8,83.3
New Sarepta AGCM,04-Aug-14,17.7,80.4
New Sarepta AGCM,05-Aug-14,18.2,79.1
New Sarepta AGCM,06-Aug-14,18.9,75.6
New Sarepta AGCM,07-Aug-14,16.5,74
New Sarepta AGCM,08-Aug-14,12.7,91.4
New Sarepta AGCM,09-Aug-14,14.1,73.5
New Sarepta AGCM,10-Aug-14,17.4,66.8
New Sarepta AGCM,11-Aug-14,20,64
New Sarepta AGCM,12-Aug-14,21.1,68.4
New Sarepta AGCM,13-Aug-14,21.6,74.8
New Sarepta AGCM,14-Aug-14,20.5,83.5
New Sarepta AGCM,15-Aug-14,19.6,85.2
New Sarepta AGCM,16-Aug-14,19.7,83.3
New Sarepta AGCM,17-Aug-14,18.3,83.7
New Sarepta AGCM,18-Aug-14,19.4,69.8
New Sarepta AGCM,19-Aug-14,16.6,82.2
New Sarepta AGCM,20-Aug-14,13.8,76.6
New Sarepta AGCM,21-Aug-14,10.9,80
New Sarepta AGCM,22-Aug-14,9.6,68.7
New Sarepta AGCM,23-Aug-14,10.7,68.1
New Sarepta AGCM,24-Aug-14,12.5,75.9
New Sarepta AGCM,25-Aug-14,13.5,65.1
New Sarepta AGCM,26-Aug-14,18.2,60.6
New Sarepta AGCM,27-Aug-14,17.6,67.2
New Sarepta AGCM,28-Aug-14,13.7,74.2
New Sarepta AGCM,29-Aug-14,12.3,76.8
New Sarepta AGCM,30-Aug-14,13.8,71.4
New Sarepta AGCM,31-Aug-14,11.5,68.2
New Sarepta AGCM,01-Sep-14,10.1,77
New Sarepta AGCM,02-Sep-14,10.6,82.2
New Sarepta AGCM,03-Sep-14,9.7,85.1
New Sarepta AGCM,04-Sep-14,10.2,75.9
New Sarepta AGCM,05-Sep-14,12.8,65.1
New Sarepta AGCM,06-Sep-14,16,61.2
New Sarepta AGCM,07-Sep-14,11.2,83.5
New Sarepta AGCM,08-Sep-14,1.4,96.1
New Sarepta AGCM,09-Sep-14,2,90.4
New Sarepta AGCM,10-Sep-14,2.2,83.8
New Sarepta AGCM,11-Sep-14,3.9,68.8
New Sarepta AGCM,12-Sep-14,4.7,87.4
New Sarepta AGCM,13-Sep-14,7.6,73.7
New Sarepta AGCM,14-Sep-14,9.8,70.8
New Sarepta AGCM,15-Sep-14,13.2,65.3
New Sarepta AGCM,16-Sep-14,14.7,65.3
New Sarepta AGCM,17-Sep-14,14.5,67.4
New Sarepta AGCM,18-Sep-14,13.9,74.1
New Sarepta AGCM,19-Sep-14,14.4,69.9
New Sarepta AGCM,20-Sep-14,13.2,50.5
New Sarepta AGCM,21-Sep-14,16.5,56.6
New Sarepta AGCM,22-Sep-14,17.7,53.3
New Sarepta AGCM,23-Sep-14,15,71.3
New Sarepta AGCM,24-Sep-14,16,68.9
New Sarepta AGCM,25-Sep-14,14.9,68.7
New Sarepta AGCM,26-Sep-14,8.8,90.5
New Sarepta AGCM,27-Sep-14,3.8,89
New Sarepta AGCM,28-Sep-14,7.3,77.9
New Sarepta AGCM,29-Sep-14,9.8,79.8
New Sarepta AGCM,30-Sep-14,9.5,77.3
New Sarepta AGCM,01-Oct-14,5.4,74.5
New Sarepta AGCM,02-Oct-14,1,65.7
New Sarepta AGCM,03-Oct-14,1.4,68.3
New Sarepta AGCM,04-Oct-14,11.3,66.3
New Sarepta AGCM,05-Oct-14,10.8,59.2
New Sarepta AGCM,06-Oct-14,10.8,61.4
New Sarepta AGCM,07-Oct-14,7.3,62
New Sarepta AGCM,08-Oct-14,7.5,72.5
New Sarepta AGCM,09-Oct-14,9.3,67.7
New Sarepta AGCM,10-Oct-14,10.9,66.5
New Sarepta AGCM,11-Oct-14,11.8,52.8
New Sarepta AGCM,12-Oct-14,8.4,56.4
New Sarepta AGCM,13-Oct-14,7.4,57.8
New Sarepta AGCM,14-Oct-14,9.9,61.5
New Sarepta AGCM,15-Oct-14,4.9,87
New Sarepta AGCM,16-Oct-14,5.8,84.2
New Sarepta AGCM,17-Oct-14,6.7,74
New Sarepta AGCM,18-Oct-14,10.6,56.9
New Sarepta AGCM,19-Oct-14,8.3,63.7
New Sarepta AGCM,20-Oct-14,11.3,57.9
New Sarepta AGCM,21-Oct-14,8.4,72.3
New Sarepta AGCM,22-Oct-14,7,68.5
New Sarepta AGCM,23-Oct-14,7.7,58.8
New Sarepta AGCM,24-Oct-14,5.3,58
New Sarepta AGCM,25-Oct-14,2,62.5
New Sarepta AGCM,26-Oct-14,1.3,82.4
New Sarepta AGCM,27-Oct-14,-1.3,93.5
New Sarepta AGCM,28-Oct-14,-2.6,93.7
New Sarepta AGCM,29-Oct-14,-0.3,93.6
New Sarepta AGCM,30-Oct-14,0.1,97
New Sarepta AGCM,31-Oct-14,2.5,93.2
New Sarepta AGCM,01-Nov-14,2.9,90
New Sarepta AGCM,02-Nov-14,1.2,91.4
New Sarepta AGCM,03-Nov-14,0.3,78.5
New Sarepta AGCM,04-Nov-14,0.5,88.2
New Sarepta AGCM,05-Nov-14,1.4,71.6
New Sarepta AGCM,06-Nov-14,3.9,80.9
New Sarepta AGCM,07-Nov-14,0.9,81.8
New Sarepta AGCM,08-Nov-14,-5.3,90
New Sarepta AGCM,09-Nov-14,-10.6,69.6
New Sarepta AGCM,10-Nov-14,-14.5,81.5
New Sarepta AGCM,11-Nov-14,-13.7,83.8
New Sarepta AGCM,12-Nov-14,-13.3,83.9
New Sarepta AGCM,13-Nov-14,-19.6,83.8
New Sarepta AGCM,14-Nov-14,-18.1,86.6
New Sarepta AGCM,15-Nov-14,-10.5,76.8
New Sarepta AGCM,16-Nov-14,-10.9,86.1
New Sarepta AGCM,17-Nov-14,-11.3,81.4
New Sarepta AGCM,18-Nov-14,-2.5,78.3
New Sarepta AGCM,19-Nov-14,-6.7,94.4
New Sarepta AGCM,20-Nov-14,-2.2,82.9
New Sarepta AGCM,21-Nov-14,3.3,86.7
New Sarepta AGCM,22-Nov-14,-2.4,96.1
New Sarepta AGCM,23-Nov-14,-7.5,90.4
New Sarepta AGCM,24-Nov-14,-0.9,84.3
New Sarepta AGCM,25-Nov-14,-6.8,91.1
New Sarepta AGCM,26-Nov-14,-9,91.5
New Sarepta AGCM,27-Nov-14,-12.5,88
New Sarepta AGCM,28-Nov-14,-21.7,79.9
New Sarepta AGCM,29-Nov-14,-26.7,73.5
New Sarepta AGCM,30-Nov-14,-23.3,73.6
New Sarepta AGCM,01-Dec-14,-17.4,76.5
New Sarepta AGCM,02-Dec-14,-12,82
New Sarepta AGCM,03-Dec-14,-7.2,71.9
New Sarepta AGCM,04-Dec-14,-11.2,90.8
New Sarepta AGCM,05-Dec-14,-13.1,91.1
New Sarepta AGCM,06-Dec-14,-10,94
New Sarepta AGCM,07-Dec-14,-9.1,92.7
New Sarepta AGCM,08-Dec-14,-11,92.4
New Sarepta AGCM,09-Dec-14,1,74.2
New Sarepta AGCM,10-Dec-14,3.8,69.2
New Sarepta AGCM,11-Dec-14,5.3,66.6
New Sarepta AGCM,12-Dec-14,0.6,88.3
New Sarepta AGCM,13-Dec-14,-2.9,94.6
New Sarepta AGCM,14-Dec-14,-6.2,87.6
New Sarepta AGCM,15-Dec-14,-10.1,94
New Sarepta AGCM,16-Dec-14,-6.9,95.3
New Sarepta AGCM,17-Dec-14,-6.6,96.8
New Sarepta AGCM,18-Dec-14,-10.5,93.7
New Sarepta AGCM,19-Dec-14,-8.6,93.9
New Sarepta AGCM,20-Dec-14,-6.4,88
New Sarepta AGCM,21-Dec-14,-5.7,91
New Sarepta AGCM,22-Dec-14,-2,89.1
New Sarepta AGCM,23-Dec-14,-4,80.4
New Sarepta AGCM,24-Dec-14,-3.6,82.8
New Sarepta AGCM,25-Dec-14,-10.4,92.6
New Sarepta AGCM,26-Dec-14,-11.6,88.3
New Sarepta AGCM,27-Dec-14,-7.8,92.2
New Sarepta AGCM,28-Dec-14,-13.7,87.4
New Sarepta AGCM,29-Dec-14,-19.8,80.3
New Sarepta AGCM,30-Dec-14,-13.1,65.5
New Sarepta AGCM,31-Dec-14,-2.4,63.5
New Sarepta AGCM,01-Jan-15,0.1,83.3
New Sarepta AGCM,02-Jan-15,-16.9,83.9
New Sarepta AGCM,03-Jan-15,-24.6,77.7
New Sarepta AGCM,04-Jan-15,-29,74.8
New Sarepta AGCM,05-Jan-15,-23.1,75.6
New Sarepta AGCM,06-Jan-15,-18.8,80.4
New Sarepta AGCM,07-Jan-15,-13.7,81.9
New Sarepta AGCM,08-Jan-15,-17.5,75.2
New Sarepta AGCM,09-Jan-15,-21.8,77.5
New Sarepta AGCM,10-Jan-15,-17,83
New Sarepta AGCM,11-Jan-15,-19.2,85.5
New Sarepta AGCM,12-Jan-15,-14.3,89.4
New Sarepta AGCM,13-Jan-15,-2.8,79.8
New Sarepta AGCM,14-Jan-15,2.6,72.5
New Sarepta AGCM,15-Jan-15,-4.5,97.3
New Sarepta AGCM,16-Jan-15,-2.9,81.8
New Sarepta AGCM,17-Jan-15,-2.9,60.8
New Sarepta AGCM,18-Jan-15,-6.1,71
New Sarepta AGCM,19-Jan-15,-0.1,74.8
New Sarepta AGCM,20-Jan-15,-2.3,77.9
New Sarepta AGCM,21-Jan-15,-4.6,76.4
New Sarepta AGCM,22-Jan-15,5.4,59.6
New Sarepta AGCM,23-Jan-15,2,68.2
New Sarepta AGCM,24-Jan-15,3.5,70.5
New Sarepta AGCM,25-Jan-15,4.4,66.1
New Sarepta AGCM,26-Jan-15,1.7,82.2
New Sarepta AGCM,27-Jan-15,1.1,91.8
New Sarepta AGCM,28-Jan-15,-3.4,98.1
New Sarepta AGCM,29-Jan-15,-6.5,96.8
New Sarepta AGCM,30-Jan-15,-8,95.5
New Sarepta AGCM,31-Jan-15,-16.2,87.8
New Sarepta AGCM,01-Feb-15,-17.6,86.1
New Sarepta AGCM,02-Feb-15,-15.8,87.1
New Sarepta AGCM,03-Feb-15,-18.8,84.2
New Sarepta AGCM,04-Feb-15,-13,79.8
New Sarepta AGCM,05-Feb-15,-13.7,80.9
New Sarepta AGCM,06-Feb-15,-18.1,82.3
New Sarepta AGCM,07-Feb-15,-17.9,80.3
New Sarepta AGCM,08-Feb-15,-17.2,81.3
New Sarepta AGCM,09-Feb-15,-17,83.9
New Sarepta AGCM,10-Feb-15,-13.7,80.3
New Sarepta AGCM,11-Feb-15,-14.8,84.5
New Sarepta AGCM,12-Feb-15,-3.7,81.7
New Sarepta AGCM,13-Feb-15,-1.4,91.4
New Sarepta AGCM,14-Feb-15,-7.3,84.3
New Sarepta AGCM,15-Feb-15,1.2,69.9
New Sarepta AGCM,16-Feb-15,-6.5,82.2
New Sarepta AGCM,17-Feb-15,-15.4,86.4
New Sarepta AGCM,18-Feb-15,-1.7,84.6
New Sarepta AGCM,19-Feb-15,2.9,75.9
New Sarepta AGCM,20-Feb-15,-3.2,86.3
New Sarepta AGCM,21-Feb-15,-13.7,76.3
New Sarepta AGCM,22-Feb-15,-11.1,73.4
New Sarepta AGCM,23-Feb-15,2.4,72.6
New Sarepta AGCM,24-Feb-15,0.9,81.5
New Sarepta AGCM,25-Feb-15,-15,77.7
New Sarepta AGCM,26-Feb-15,-17.3,75.5
New Sarepta AGCM,27-Feb-15,-12.8,82.2
New Sarepta AGCM,28-Feb-15,-10.4,78.5
New Sarepta AGCM,01-Mar-15,-9.3,80.1
New Sarepta AGCM,02-Mar-15,-9.1,74.1
New Sarepta AGCM,03-Mar-15,-16.2,60.1
New Sarepta AGCM,04-Mar-15,-15,65.6
New Sarepta AGCM,05-Mar-15,-1.5,59.3
New Sarepta AGCM,06-Mar-15,2.6,67.8
New Sarepta AGCM,07-Mar-15,0,65.9
New Sarepta AGCM,08-Mar-15,1.7,65.7
New Sarepta AGCM,09-Mar-15,3.4,73.2
New Sarepta AGCM,10-Mar-15,0.1,81.5
New Sarepta AGCM,11-Mar-15,-0.3,90
New Sarepta AGCM,12-Mar-15,2,86.3
New Sarepta AGCM,13-Mar-15,5.3,66.2
New Sarepta AGCM,14-Mar-15,7.7,59.2
New Sarepta AGCM,15-Mar-15,1.2,59.4
New Sarepta AGCM,16-Mar-15,-0.7,71.1
New Sarepta AGCM,17-Mar-15,0.1,86.2
New Sarepta AGCM,18-Mar-15,2.1,75.7
New Sarepta AGCM,19-Mar-15,0.8,74.3
New Sarepta AGCM,20-Mar-15,-3.5,91.6
New Sarepta AGCM,21-Mar-15,-5.1,92.3
New Sarepta AGCM,22-Mar-15,-6.5,88.5
New Sarepta AGCM,23-Mar-15,-6.6,88.4
New Sarepta AGCM,24-Mar-15,-3.1,86.1
New Sarepta AGCM,25-Mar-15,-0.6,76.9
New Sarepta AGCM,26-Mar-15,3.3,77.1
New Sarepta AGCM,27-Mar-15,6.7,79.2
New Sarepta AGCM,28-Mar-15,4.9,82.2
New Sarepta AGCM,29-Mar-15,6.3,69
New Sarepta AGCM,30-Mar-15,6.5,57.1
New Sarepta AGCM,31-Mar-15,7,67.3
New Sarepta AGCM,01-Apr-15,0.4,87.3
New Sarepta AGCM,02-Apr-15,-0.4,86.3
New Sarepta AGCM,03-Apr-15,0.9,80.4
New Sarepta AGCM,04-Apr-15,-0.9,79.9
New Sarepta AGCM,05-Apr-15,-0.7,74.5
New Sarepta AGCM,06-Apr-15,0,68.6
New Sarepta AGCM,07-Apr-15,1.5,77
New Sarepta AGCM,08-Apr-15,4.3,58.9
New Sarepta AGCM,09-Apr-15,7.9,45.5
New Sarepta AGCM,10-Apr-15,8.9,41.5
New Sarepta AGCM,11-Apr-15,5.3,51.3
New Sarepta AGCM,12-Apr-15,2.7,38.1
New Sarepta AGCM,13-Apr-15,4.6,37.3
New Sarepta AGCM,14-Apr-15,5.4,43.3
New Sarepta AGCM,15-Apr-15,6,35.3
New Sarepta AGCM,16-Apr-15,8.6,42.9
New Sarepta AGCM,17-Apr-15,6.6,64.7
New Sarepta AGCM,18-Apr-15,5.9,50.8
New Sarepta AGCM,19-Apr-15,5.4,44.4
New Sarepta AGCM,20-Apr-15,9,41.2
New Sarepta AGCM,21-Apr-15,11.4,44.2
New Sarepta AGCM,22-Apr-15,12.3,46.7
New Sarepta AGCM,23-Apr-15,4.5,76.2
New Sarepta AGCM,24-Apr-15,2.1,87.3
New Sarepta AGCM,25-Apr-15,-1.1,90.8
New Sarepta AGCM,26-Apr-15,-0.1,78.1
New Sarepta AGCM,27-Apr-15,8.4,56
New Sarepta AGCM,28-Apr-15,14.1,45.1
New Sarepta AGCM,29-Apr-15,9.2,49.1
New Sarepta AGCM,30-Apr-15,7.6,55.4
New Sarepta AGCM,01-May-15,7.7,57.6
New Sarepta AGCM,02-May-15,5.9,62.1
New Sarepta AGCM,03-May-15,5.3,69.4
New Sarepta AGCM,04-May-15,9.4,52.9
New Sarepta AGCM,05-May-15,9.1,61.2
New Sarepta AGCM,06-May-15,0.2,97.1
New Sarepta AGCM,07-May-15,3.4,72.8
New Sarepta AGCM,08-May-15,5.5,64.2
New Sarepta AGCM,09-May-15,9.1,52.6
New Sarepta AGCM,10-May-15,8.2,46.4
New Sarepta AGCM,11-May-15,7.9,38.5
New Sarepta AGCM,12-May-15,9.5,38.3
New Sarepta AGCM,13-May-15,9.4,39.8
New Sarepta AGCM,14-May-15,10,45.1
New Sarepta AGCM,15-May-15,11.6,60.3
New Sarepta AGCM,16-May-15,8.1,68.3
New Sarepta AGCM,17-May-15,5.2,49.1
New Sarepta AGCM,18-May-15,9.3,31.9
New Sarepta AGCM,19-May-15,11.9,29.1
New Sarepta AGCM,20-May-15,14.4,27.2
New Sarepta AGCM,21-May-15,15.8,28.5
New Sarepta AGCM,22-May-15,17,28.5
New Sarepta AGCM,23-May-15,19,27.6
New Sarepta AGCM,24-May-15,19.2,28.2
New Sarepta AGCM,25-May-15,18.2,35.9
New Sarepta AGCM,26-May-15,17.7,46.8
New Sarepta AGCM,27-May-15,16.7,57.8
New Sarepta AGCM,28-May-15,9.9,56.8
New Sarepta AGCM,29-May-15,9.7,45
New Sarepta AGCM,30-May-15,12.6,45.2
New Sarepta AGCM,31-May-15,14.5,60.5
New Sarepta AGCM,01-Jun-15,12.9,65.2
New Sarepta AGCM,02-Jun-15,11.4,69.3
New Sarepta AGCM,03-Jun-15,15.6,52.2
New Sarepta AGCM,04-Jun-15,15.3,60.1
New Sarepta AGCM,05-Jun-15,15.5,67.6
New Sarepta AGCM,06-Jun-15,19.2,45.1
New Sarepta AGCM,07-Jun-15,19.3,42.2
New Sarepta AGCM,08-Jun-15,18.8,45.3
New Sarepta AGCM,09-Jun-15,16,51.4
New Sarepta AGCM,10-Jun-15,15.7,55.9
New Sarepta AGCM,11-Jun-15,16.9,65.6
New Sarepta AGCM,12-Jun-15,12.6,61.4
New Sarepta AGCM,13-Jun-15,9.2,78.8
